"1000105","School Bus 9-15","0","0","0"
"1000105","School Bus 16+","0","0","0"
"1000105","Mini-Bus 16+","0","0","0"
"1000105","Van 1-8*","0","0","0"
"1000105","Van 9-15","0","0","0"
"1000105","Limousine 1-8*","0","0","0"
"1000105","Limousine 9-15","0","0","0"
"1000105","Limousine 16+","0","0","0"
"1000109","Straight Trucks","0","0","0"
"1000109","Truck Tractors","1","0","0"
"1000109","Trailers*","1","0","0"
"1000109","Hazmat Cargo Tank Trailers*","0","0","0"
"1000109","Hazmat Cargo Tank Trucks","0","0","0"
"1000109","Motor Coach","0","0","0"
"1000109","School Bus 1-8*","0","0","0"
"1000109","School Bus 9-15","0","0","0"
"1000109","School Bus 16+","0","0","0"
"1000109","Mini-Bus 16+","0","0","0"
"1000109","Van 1-8*","0","0","0"
"1000109","Van 9-15","0","0","0"
"1000109","Limousine 1-8*","0","0","0"
"1000109","Limousine 9-15","0","0","0"
"1000109","Limousine 16+","0","0","0"
"100011","Straight Trucks","0","1","0"
"100011","Truck Tractors","12","77","0"
"100011","Trailers*","91","4","0"
"100011","Hazmat Cargo Tank Trailers*","151","91","0"
"100011","Hazmat Cargo Tank Trucks","0","0","0"
"100011","Motor Coach","0","0","0"
"100011","School Bus 1-8*","0","0","0"
"100011","School Bus 9-15","0","0","0"
"100011","School Bus 16+","0","0","0"
"100011","Mini-Bus 16+","0","0","0"
"100011","Van 1-8*","0","0","0"
"100011","Van 9-15","0","0","0"
"100011","Limousine 1-8*","0","0","0"
"100011","Limousine 9-15","0","0","0"
"100011","Limousine 16+","0","0","0"
"1000119","Straight Trucks","1","0","0"
"1000119","Truck Tractors","0","0","0"
"1000119","Trailers*","0","0","0"
"1000119","Hazmat Cargo Tank Trailers*","0","0","0"
"1000119","Hazmat Cargo Tank Trucks","0","0","0"
"1000119","Motor Coach","0","0","0"
"1000119","School Bus 1-8*","0","0","0"
"1000119","School Bus 9-15","0","0","0"
"1000119","School Bus 16+","0","0","0"
"1000119","Mini-Bus 16+","0","0","0"
